Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
SUNPHARMA,1718.0,AVOID,46.6,0.33,4.6 days,81.3,Low Leverage (D/E: 0.06) | Healthy Margins (19.6%),20.0,Neutral Setup,15.0,MC Target Prob: 0.0% | Model Predicts Positive Return | Expected Horizon: 4.6d,0.0,0.23,0.0143,429193.0,89.2,71.7,40.0,90.0,65.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-5.91,10.61,1825.9,1553.21,36.3,59.4,37.5,5.14,14.7,12.8,0.06,Nifty Pharma
TATACONSUM,1062.0,AVOID,42.9,0.35,4.4 days,59.0,Strong Revenue Growth (17.9%) | Low Leverage (D/E: 0.12),38.0,Constructive RSI (Neutral-Bullish),15.2,MC Target Prob: 0.3% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.31,0.0068,109652.0,67.0,80.0,25.0,100.0,65.0,70.0,YES,NO,YES,Breakdown,10.0,-12.42,7.82,1212.6,984.95,44.9,50.1,71.0,5.39,6.9,17.9,0.12,Nifty FMCG
TCS,2539.8,WAIT,50.4,0.33,4.4 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),38.0,Constructive RSI (Neutral-Bullish),0.1,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.32,-0.0218,779300.0,64.0,56.7,65.0,70.0,65.0,70.0,YES,NO,NO,None,0.0,-27.42,7.8,3499.46,2356.0,64.2,54.5,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1473.4,WAIT,51.6,0.39,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),44.0,Overbought RSI | Positive Trend Slope,15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.33,0.0101,130989.0,79.8,46.7,40.0,80.0,85.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-16.68,19.11,1768.4,1236.96,71.4,60.1,27.3,4.43,16.6,12.6,0.07,Nifty IT
TORNTPHARM,4051.3,AVOID,44.1,0.32,4.5 days,75.8,Strong Revenue Growth (41.8%) | High ROE (17.0%) | Low Leverage (D/E: 0.85) | Healthy Margins (15.5%),20.0,Neutral Setup,15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.25,0.013,149268.0,46.5,51.7,25.0,55.0,35.0,85.0,NO,NO,NO,None,0.0,-8.88,30.7,4446.0,3099.62,29.6,44.8,68.8,17.68,17.0,41.8,0.85,Nifty Pharma
UBL,1467.1,SELL,22.7,0.19,4.3 days,34.8,Low Leverage (D/E: 0.29),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.35,-0.0089,35094.0,59.0,100.0,25.0,22.5,65.0,85.0,YES,YES,NO,None,0.0,-34.13,3.06,2227.43,1423.6,25.9,33.6,84.6,8.08,9.3,-3.1,0.29,Nifty FMCG
UNITDSPR,1238.1,AVOID,32.0,0.25,4.3 days,55.4,High ROE (20.0%) | Low Leverage (D/E: 0.05) | Healthy Margins (14.7%),20.0,Neutral Setup,0.3,MC Target Prob: 0.4% | Expected Horizon: 4.3d,0.0,0.32,-0.0051,91645.0,64.2,80.0,40.0,67.5,65.0,70.0,YES,NO,YES,Breakdown,10.0,-22.29,1.58,1593.19,1218.8,38.9,41.7,52.5,10.65,20.0,0.8,0.05,Nifty FMCG
VBL,399.97,AVOID,40.8,0.35,3.8 days,53.8,Strong Revenue Growth (18.1%) | Low Leverage (D/E: 0.13) | Healthy Margins (14.0%),38.0,Constructive RSI (Neutral-Bullish),16.4,MC Target Prob: 2.0% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.02,0.47,0.0019,177993.0,65.8,70.0,40.0,90.0,65.0,70.0,YES,NO,YES,Breakdown,10.0,-27.86,4.88,554.45,381.36,49.8,48.3,55.8,9.09,0.0,18.1,0.13,Nifty FMCG
WIPRO,204.72,WAIT,55.0,0.39,4.1 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),38.0,Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.38,0.0002,187704.0,63.8,56.7,80.0,35.0,85.0,70.0,YES,NO,YES,Breakdown,10.0,-22.98,9.16,265.81,187.54,57.7,57.6,14.3,2.09,15.4,7.7,0.23,Nifty IT
WOCKPHARMA,1297.6,AVOID,40.0,0.33,3.3 days,54.0,Strong Revenue Growth (26.0%) | Low Leverage (D/E: 0.42),38.0,Constructive RSI (Neutral-Bullish),12.1,MC Target Prob: 17.3% | Expected Horizon: 3.3d,0.17,0.52,-0.009,30758.0,53.0,46.7,25.0,65.0,65.0,100.0,NO,NO,YES,Breakdown,10.0,-29.14,17.93,1831.1,1100.3,60.7,43.9,144.9,6.72,4.0,26.0,0.42,Nifty Pharma
YESBANK,18.13,WAIT,50.8,0.34,3.9 days,82.9,Strong Revenue Growth (19.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (22.0%),38.0,Constructive RSI (Neutral-Bullish),1.0,MC Target Prob: 1.4% | Expected Horizon: 3.9d,0.01,0.45,-0.0005,70933.0,71.1,80.0,67.5,90.0,35.0,70.0,YES,NO,YES,Breakdown,10.0,-24.55,7.6,24.03,16.85,43.8,56.9,20.2,1.43,7.1,19.8,0.0,Nifty Private Bank
ZYDUSLIFE,873.5,WAIT,54.1,0.39,4.3 days,84.0,Strong Revenue Growth (16.2%) | High ROE (18.3%) | Low Leverage (D/E: 0.42) | Healthy Margins (18.6%),38.0,Constructive RSI (Neutral-Bullish),15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.35,0.0148,109438.0,78.8,80.0,65.0,80.0,50.0,100.0,YES,NO,YES,Forming Trough 2,55.0,-16.64,7.47,1047.85,812.79,41.6,61.5,21.7,4.32,18.3,16.2,0.42,Nifty Pharma
